,Unnamed: 0,#,Name,Article,Ring,Date,Links.1,Id_second_page
718,18,5 y 6,Infantil A y Amplia 1.10m,Special Two Phases,Pista Abierta,2021-08-14,/results?id=15938&show=693,693
719,19,3 y 4,Infantil B y Amplia 1.00m,Special Two Phases,Pista Abierta,2021-08-14,/results?id=15937&show=693,693
720,20,2,Amplia 0.40m,Tiempo Ideal,Pista Techada,2021-08-13,/results?id=15935&show=693,693
721,21,1,Amplia 0.20,II Blue Ribbon,Pista Techada,2021-08-13,/results?id=15934&show=693,693
722,0,28,(A) Principiantes 0.60 / (B) Cruces / (C) Barras al piso,Tiempo Ideal 2 Recorridos,P2,2021-08-15,/results?id=15805&show=686,686
723,1,27,Libre (0.90cm) Abierta (0.90cm),Two Phases,P2,2021-08-15,/results?id=15804&show=686,686
724,2,26,Pirnicipiantes 0.70-0.75,Tiempo Ideal 2 Recorridos,P2,2021-08-15,/results?id=15803&show=686,686
725,3,25,Libre 1.30,Two Phases,P1,2021-08-15,/results?id=15802&show=686,686
726,4,24,Libre 1.20,Two Phases,P1,2021-08-15,/results?id=15801&show=686,686
727,5,23,(A) Abierta 1.10 / (B) Libre 1.10,Speed,P1,2021-08-15,/results?id=15800&show=686,686
728,6,22,(A) Abierta 1.00 / (B) Libre 1.00,Speed,P1,2021-08-15,/results?id=15799&show=686,686
729,7,18,Poker 0.95-1.05,Top Score,P1,2021-08-14,/results?id=15806&show=686,686
730,8,21,(A) Principiantes 0.60 / (B) Cruces / (C) Barras al piso,Tiempo Ideal,P2,2021-08-14,/results?id=15798&show=686,686
731,9,20,Principiantes 0.70-0.785,Tiempo Ideal 2 Recorridos,P2,2021-08-14,/results?id=15797&show=686,686
732,10,19,(A) Abierta 1.00 / (B) Libre 1.00,Two Phases,P2,2021-08-14,/results?id=15796&show=686,686
733,11,17,(A) Abierta 0.90 / (B) Libre 0.90,Two Phases,P1,2021-08-14,/results?id=15795&show=686,686
734,12,16,(A) Abierta 1.10 / (B) Libre 1.10,Two Phases,P1,2021-08-14,/results?id=15794&show=686,686
735,13,15,Libre 1.30,Speed,P1,2021-08-14,/results?id=15793&show=686,686
736,14,14,Libre 1.20,Speed,P1,2021-08-14,/results?id=15792&show=686,686
737,15,13,(A) Principiantes 0.60 / (B) Cruces,Tiempo Ideal,P2,2021-08-13,/results?id=15791&show=686,686
738,16,12,Libre 0.75,Two Phases,P2,2021-08-13,/results?id=15790&show=686,686
739,17,11,Libre 0.80-0.85,Two Phases,P2,2021-08-13,/results?id=15789&show=686,686
740,18,10,Libre 0.95,Jump Off,P1,2021-08-13,/results?id=15788&show=686,686
741,19,9,Libre 1.35,Speed,P1,2021-08-13,/results?id=15787&show=686,686
742,20,8,Libre 1.20,Special Two Phases,P1,2021-08-13,/results?id=15786&show=686,686
743,21,7,Libre 1.10,Jump Off,P1,2021-08-13,/results?id=15785&show=686,686
744,22,6,(A) Principiantes 0.60 / (B) Cruces,Tiempo Ideal,P2,2021-12-08,/results?id=15784&show=686,686
745,23,5,Libre 0.85,Two Phases,P2,2021-12-08,/results?id=15783&show=686,686
746,24,4,Libre 0.95,Two Phases,P2,2021-12-08,/results?id=15782&show=686,686
747,25,3,Libre 1.05,Speed,P1,2021-12-08,/results?id=15781&show=686,686
748,26,2,Libre 1.15,Speed,P1,2021-12-08,/results?id=15780&show=686,686
749,27,1,Libre 1.25/1.30,Special Two Phases,P1,2021-12-08,/results?id=15779&show=686,686
750,0,11,0.80 A:Mayores / B:Menores,Tiempo Ideal,Arena,2021-07-08,/results?id=15778&show=685,685
751,1,10,0.70 A:Mayores / B:Menores,Tiempo Ideal,Arena,2021-07-08,/results?id=15777&show=685,685
752,2,9,060 A:Mayores / B: Menores,Tiempo Ideal,Arena,2021-07-08,/results?id=15776&show=685,685
753,3,8,A: Jinetes 1.40,238 2.2 / 245.3 Desempate Sucesivo,Verde,2021-07-08,/results?id=15775&show=685,685
754,4,7,A: Jinetes 1.30,238 2.2 / 245.3 Desempate Sucesivo,Verde,2021-07-08,/results?id=15774&show=685,685
755,5,6,A: Jinetes1.20,Jump Off,Verde,2021-07-08,/results?id=15773&show=685,685
756,6,5,1.10 A:Jinetes / B: Jinetes Primera / C:CN6 Años,Jump Off,Verde,2021-07-08,/results?id=15772&show=685,685
757,7,4,1.00 A:Mayores / B: Menores / C: Jinetes Primera,Speed,Verde,2021-07-08,/results?id=15771&show=685,685
758,8,3,0.90 - A:Mayores / B: Menoroes,Tiempo Ideal,Verde,2021-07-08,/results?id=15770&show=685,685
759,9,2,A:CN 5 AÑOS 1.05,Tiempo Ideal,Verde,2021-07-08,/results?id=15769&show=685,685
760,10,1,A:CN 4 AÑOS 0.95,Tiempo Ideal,Verde,2021-07-08,/results?id=15768&show=685,685
761,0,H,Horario Domingo,Speed,Horario,2021-08-08,/results?id=15845&show=691,691
762,1,33,Abierta 1.15 mts,Accumulator,Principal,2021-08-08,/results?id=15840&show=691,691
763,2,32,Abierta 1.25 mts,Accumulator,Principal,2021-08-08,/results?id=15839&show=691,691
764,3,31,Caballos Jovenes de 7 Años 1.30 mts,Jump Off,Principal,2021-08-08,/results?id=15838&show=691,691
765,4,30,Juvenil 1.30 mts,Jump Off,Principal,2021-08-08,/results?id=15837&show=691,691
766,5,29,Abierta 1.35 mts,Jump Off,Principal,2021-08-08,/results?id=15836&show=691,691
767,6,28,Elite,Jump Off,Principal,2021-08-08,/results?id=15835&show=691,691
768,7,27,Abierta 1.05 mts,Accumulator,Principal,2021-08-08,/results?id=15834&show=691,691
769,8,26,Abierta 0.95 mts,Accumulator,Principal,2021-08-08,/results?id=15833&show=691,691
770,9,25,Abierta 0.85 mts,Tiempo Ideal,Principal,2021-08-08,/results?id=15832&show=691,691
771,10,24,Lead Line,II Blue Ribbon,Techado,2021-08-08,/results?id=15831&show=691,691
772,11,23,Verticales Menores y Mayores,Tiempo Ideal,Techado,2021-08-08,/results?id=15830&show=691,691
773,12,22,Novicios Menores y Mayores,Tiempo Ideal,Techado,2021-08-08,/results?id=15829&show=691,691
774,13,H,Horario Sabado,Speed,Horario,2021-07-08,/results?id=15844&show=691,691
775,14,21,Prueba de Seis Barras,Top Score,Principal,2021-07-08,/results?id=15828&show=691,691
776,15,20,Caballos Jóvenes de 6 Años 1.20 mts,Jump Off,Principal,2021-07-08,/results?id=15827&show=691,691
777,16,19,Owner Amateur y Abierta 1.20 mts,238 2.2 / 245.3 Desempate Sucesivo,Principal,2021-07-08,/results?id=15826&show=691,691
778,17,18,Caballos de 2do Año de Competencia 1.10 mts,Art. 238.1.1,Principal,2021-07-08,/results?id=15825&show=691,691
779,18,17,Owner Amateur - Infantil y Abierta 1.10 mts,238 2.2 / 245.3 Desempate Sucesivo,Principal,2021-07-08,/results?id=15824&show=691,691
780,19,16,U-14 y Abierta 1.00 mts,238 2.2 / 245.3 Desempate Sucesivo,Principal,2021-07-08,/results?id=15823&show=691,691
781,20,15,Pre-Infantil y Abierta 0.90 mts,238 2.2 / 245.3 Desempate Sucesivo,Principal,2021-07-08,/results?id=15821&show=691,691
782,21,14,Caballos de 1er Año de Competencia 0.90 mts,Tiempo Ideal,Principal,2021-07-08,/results?id=15820&show=691,691
783,22,13,U-10 y Abierta 0.80 mts,Tiempo Ideal,Principal,2021-07-08,/results?id=15819&show=691,691
784,23,H,Horario Viernes,Speed,Horario,2021-06-08,/results?id=15843&show=691,691
785,24,12,Novicios Menores y Mayores,Tiempo Ideal,Techado,2021-06-08,/results?id=15822&show=691,691
786,25,11,Verticales Menores y Mayores,Tiempo Ideal,Techado,2021-06-08,/results?id=15818&show=691,691
787,26,10,Caballos de 1er Año de Competencia 0.85 mts,Tiempo Ideal,Principal,2021-06-08,/results?id=15817&show=691,691
788,27,9,Abierta 0.85 mts,Tiempo Ideal,Principal,2021-06-08,/results?id=15816&show=691,691
789,28,8,Abierta 0.95 mts,Speed,Principal,2021-06-08,/results?id=15815&show=691,691
790,29,7,Caballos de 2do Año de Competencia 1.05 mts,Art. 238.1.1,Principal,2021-06-08,/results?id=15814&show=691,691
791,30,6,Abierta 1.05 mts,Speed,Principal,2021-06-08,/results?id=15813&show=691,691
792,31,5,Abierta 1.15 mts,Speed,Principal,2021-06-08,/results?id=15812&show=691,691
793,32,4,Caballos Jóvenes de 6 Años 1.20 mts,Special Two Phases,Principal,2021-06-08,/results?id=15811&show=691,691
794,33,3,Caballos Jóvenes de 7 Años 1.25 mts,Special Two Phases,Principal,2021-06-08,/results?id=15810&show=691,691
795,34,2,Abierta 1.25 mts,Special Two Phases,Principal,2021-06-08,/results?id=15809&show=691,691
796,35,1,Abierta 1.35 mts,Special Two Phases,Principal,2021-06-08,/results?id=15808&show=691,691
797,0,37,JUVENILES,Jump Off,JARDIN DE SALTO,2021-08-08,/results?id=15564&show=681,681
798,1,36,JINETES 1.30 MTS - COPA,Jump Off,JARDIN DE SALTO,2021-08-08,/results?id=15563&show=681,681
799,2,35,PREJUVENILES,Jump Off,JARDIN DE SALTO,2021-08-08,/results?id=15562&show=681,681
800,3,34,GRAN PREMIO CLUB EL RANCHO,Jump Off,JARDIN DE SALTO,2021-08-08,/results?id=15561&show=681,681
801,4,33,JINETES 1.10 MTS,238 2.2 / 245.3 Desempate Sucesivo,PICADERO,2021-08-08,/results?id=15560&show=681,681
802,5,32,JINETES 1.00 MT,Special Two Phases,PICADERO,2021-08-08,/results?id=15559&show=681,681
803,6,31.2,PREINFANTILES A,COL-274.2.5 T.I.,PICADERO,2021-08-08,/results?id=15558&show=681,681
804,7,31.1,PREINFANTILES B,COL-274.2.5 T.I.,PICADERO,2021-08-08,/results?id=15557&show=681,681
805,8,30,JINETES 0.80-0.90 MTS,Special Two Phases,PICADERO,2021-08-08,/results?id=15556&show=681,681
806,9,29,JINETES 1.30 MTS - COPA,Speed,JARDIN DE SALTO,2021-07-08,/results?id=15555&show=681,681
807,10,28,JUVENILES,Speed,JARDIN DE SALTO,2021-07-08,/results?id=15554&show=681,681
808,11,27,PREJUVENILES,Speed,JARDIN DE SALTO,2021-07-08,/results?id=15553&show=681,681
809,12,26,ABIERTA ALT. 1.40 MTS,Jump Off,JARDIN DE SALTO,2021-07-08,/results?id=15552&show=681,681
810,13,25,JINETES 1.20 MTS,Special Two Phases,PICADERO,2021-07-08,/results?id=15551&show=681,681
811,14,24.2,INFANTILES A,Special Two Phases,PICADERO,2021-07-08,/results?id=15550&show=681,681
812,15,24.1,INFANTILES B,Special Two Phases,PICADERO,2021-07-08,/results?id=15549&show=681,681
813,16,23,JINETES 1.10 MTS,Speed,PICADERO,2021-07-08,/results?id=15548&show=681,681
814,17,22,JINETES 1.00 MT,Art. 238.1.1,PICADERO,2021-07-08,/results?id=15547&show=681,681
815,18,21,FEI JUMPING CHALLENGE CAT A - COMPETENCIA 3,Dos Recorridos Art. 273.3.3.2,GRAMA 1,2021-07-08,/results?id=15546&show=681,681
816,19,20,FEI JUMPING CHALLENGE CAT B- COMPETENCIA 3,Dos Recorridos Art. 273.3.3.2,GRAMA 1,2021-07-08,/results?id=15545&show=681,681
817,20,19,FEI JUMPING CHALLENGE CAT C - COMPETENCIA 3,Dos Recorridos Art. 273.3.3.2,GRAMA 1,2021-07-08,/results?id=15544&show=681,681
818,21,18,JINETES 1.20 MTS,Speed,GRAMA 1,2021-06-08,/results?id=15543&show=681,681
819,22,17.2,INFANTILES A,Speed,GRAMA 1,2021-06-08,/results?id=15542&show=681,681
820,23,17.1,INFANTILES B,Speed,GRAMA 1,2021-06-08,/results?id=15541&show=681,681
821,24,16,INTERMEDIA ALT. 1.35 MTS,Special Two Phases,JARDIN DE SALTO,2021-06-08,/results?id=15540&show=681,681
822,25,15,ABIERTA ALT 1.40 MTS- CALIFICATIVA GP,Special Two Phases,JARDIN DE SALTO,2021-06-08,/results?id=15539&show=681,681
823,26,14,CABALLOS 3ER AÑO,Special Two Phases,GRAMA 1,2021-06-08,/results?id=15538&show=681,681
824,27,13,AMBIENTACION FEI JUMPING CHALLENGE CAT A,Art. 238.1.1,GRAMA 1,2021-06-08,/results?id=15537&show=681,681
825,28,12,AMBIENTACION FE JUMPING CHALLENG CAT B,Art. 238.1.1,GRAMA 1,2021-06-08,/results?id=15536&show=681,681
826,29,11,AMBIENTACION FEI JUMPING CHALLENG CAT C,Training,GRAMA 1,2021-06-08,/results?id=15535&show=681,681
827,30,10,CABALLOS 2DO AÑO,Art. 238.1.1,PICADERO,2021-06-08,/results?id=15534&show=681,681
828,31,9,CABALLOS 1ER AÑO,Art. 238.1.1,PICADERO,2021-06-08,/results?id=15533&show=681,681
829,32,8,INTERMEDIA ALT 1.30 MTS,Speed,JARDIN DE SALTO,2021-05-08,/results?id=15532&show=681,681
830,33,7.2,PREINFANTILES A,Tiempo Ideal,PICADERO,2021-05-08,/results?id=15531&show=681,681
831,34,7.1,PREINFANTILES B,Tiempo Ideal,PICADERO,2021-05-08,/results?id=15530&show=681,681
832,35,6,JINETES 0.80-0.90 MTS,Art. 238.1.1,PICADERO,2021-05-08,/results?id=15529&show=681,681
833,36,5,TRABAJO 1.30 MTS,Art. 238.1.1,PICADERO,2021-05-08,/results?id=15528&show=681,681
834,37,4,TRABAJO 1.20 MTS,Art. 238.1.1,PICADERO,2021-05-08,/results?id=15527&show=681,681
835,38,3,TRABAJO 1.10 MTS,Art. 238.1.1,PICADERO,2021-05-08,/results?id=15526&show=681,681
836,39,2,TRABAJO 1.00 MT,Art. 238.1.1,PICADERO,2021-05-08,/results?id=15525&show=681,681
837,40,1,TRABAJO 0.80-0.90 MTS,Art. 238.1.1,PICADERO,2021-05-08,/results?id=15524&show=681,681
838,0,3,A: Mayores / B: Menores 0.80,Tiempo Ideal,Arena,2021-07-31,/results?id=15523&show=682,682
839,1,2,A: Mayores / B: Menores 0.70,Tiempo Ideal,Arena,2021-07-31,/results?id=15522&show=682,682
840,2,1,A: Mayores / B: Menores 0.60,Tiempo Ideal,Arena,2021-07-31,/results?id=15521&show=682,682
841,3,7,A: Jinetes 1.40,238 2.2 / 245.3 Desempate Sucesivo,Césped,2021-07-31,/results?id=15520&show=682,682
842,4,6,A: Jinetes 1.30,238 2.2 / 245.3 Desempate Sucesivo,Césped,2021-07-31,/results?id=15519&show=682,682
843,5,5,A: Jinetes 1.20,Jump Off,Césped,2021-07-31,/results?id=15518&show=682,682
844,6,4,A: Jinetes / B: Jinetes Primera / C: CN 6 AÑOS 1.10,Speed,Césped,2021-07-31,/results?id=15517&show=682,682
845,7,3,A: Mayores / B: Menores / C: Jinetes Primera 1.00,Speed,Césped,2021-07-31,/results?id=15516&show=682,682
846,8,4,A: Mayores / B: Menores 0.90,Tiempo Ideal,Arena,2021-07-31,/results?id=15515&show=682,682
847,9,2,A: CN 5 AÑOS 1.00,Tiempo Ideal,Césped,2021-07-31,/results?id=15514&show=682,682
848,10,1,A: CN 4 AÑOS 0.90,Tiempo Ideal,Césped,2021-07-31,/results?id=15513&show=682,682
849,0,37,JUVENILES,Jump Off,JARDIN DE SALTO,2021-01-08,/results?id=15511&show=680,680
850,1,36,JINETES 1.30 MTS,Jump Off,JARDIN DE SALTO,2021-01-08,/results?id=15510&show=680,680
851,2,35,PREJUVENILES,Jump Off,JARDIN DE SALTO,2021-01-08,/results?id=15509&show=680,680
852,3,34,ABIERTA 1.45 MTS,Jump Off,JARDIN DE SALTO,2021-01-08,/results?id=15508&show=680,680
853,4,33,JINESTES 1.20 MTS,Special Two Phases,JARDIN DE SALTO,2021-01-08,/results?id=15507&show=680,680
854,5,32.2,INFANTILES A,Special Two Phases,JARDIN DE SALTO,2021-01-08,/results?id=15506&show=680,680
855,6,32.1,INFANTILES B,Special Two Phases,JARDIN DE SALTO,2021-01-08,/results?id=15505&show=680,680
856,7,31,JINETES 1.10 MTS,Special Two Phases,PICADERO,2021-01-08,/results?id=15504&show=680,680
857,8,30,JINETES 1.00 MT,Special Two Phases,PICADERO,2021-01-08,/results?id=15503&show=680,680
858,9,29.2,PREINFANTILES A,COL-274.2.5 T.I.,PICADERO,2021-01-08,/results?id=15502&show=680,680
859,10,29.1,PREINFANTILES B,COL-274.2.5 T.I.,PICADERO,2021-01-08,/results?id=15501&show=680,680
860,11,28,JINETES 0.80-0.90 MTS,Special Two Phases,PICADERO,2021-01-08,/results?id=15500&show=680,680
861,12,27,JINETES 1.30 MTS,Speed,JARDIN DE SALTO,2021-07-31,/results?id=15499&show=680,680
862,13,26,JUVENILES,Speed,JARDIN DE SALTO,2021-07-31,/results?id=15498&show=680,680
863,14,25,PREJUVENIL,Speed,JARDIN DE SALTO,2021-07-31,/results?id=15497&show=680,680
864,15,24,ABIERTA ALT 1.40 MTS,Jump Off,JARDIN DE SALTO,2021-07-31,/results?id=15496&show=680,680
865,16,23,JINETES 1.20 MTS,Speed,JARDIN DE SALTO,2021-07-31,/results?id=15495&show=680,680
866,17,22.2,INFANTILES A,Speed,JARDIN DE SALTO,2021-07-31,/results?id=15494&show=680,680
867,18,22.1,INFANTILES B,Speed,JARDIN DE SALTO,2021-07-31,/results?id=15493&show=680,680
868,19,21,JINETES 1.10 MTS,Speed,PICADERO,2021-07-31,/results?id=15492&show=680,680
869,20,20,JINETES 1.00 MT,Art. 238.1.1,PICADERO,2021-07-31,/results?id=15491&show=680,680
870,21,19.2,PREINFANTILES A,Tiempo Ideal,PICADERO,2021-07-31,/results?id=15490&show=680,680
871,22,19.1,PREINFANTILES B,Tiempo Ideal,PICADERO,2021-07-31,/results?id=15489&show=680,680
872,23,18,JINETES 0.80-0.90 MTS,Art. 238.1.1,PICADERO,2021-07-31,/results?id=15488&show=680,680
873,24,17,INTERMEDIA ALT 1.35 MTS,Special Two Phases,JARDIN DE SALTO,2021-07-30,/results?id=15487&show=680,680
874,25,16,ABIERTA ALT 1.40 MTS,Jump Off,JARDIN DE SALTO,2021-07-30,/results?id=15486&show=680,680
875,26,15,CABALLOS 3ER AÑO,Special Two Phases,JARDIN DE SALTO,2021-07-30,/results?id=15485&show=680,680
